data_format,humidity,temperature,pressure,acceleration,acceleration_x,acceleration_y,acceleration_z,tx_power,battery,movement_counter,measurement_sequence_number,mac,date
5,42.69,21.55,823.18,1009.5860537864021,40,-40,1008,4,2127,79,2622,DD:51:1E:E1:15:D4,Thu May  5 20:14:36 2022
5,42.6,21.55,823.18,1009.3007480429211,32,-40,1008,4,2127,79,2623,DD:51:1E:E1:15:D4,Thu May  5 20:14:39 2022
5,42.59,21.54,823.18,1001.0234762481847,32,-32,1000,4,2127,80,2624,DD:51:1E:E1:15:D4,Thu May  5 20:14:42 2022
5,43.69,21.55,823.18,1017.0073746045306,32,-32,1016,4,2127,80,2625,DD:51:1E:E1:15:D4,Thu May  5 20:14:45 2022
5,44.82,21.52,823.18,1009.015361627364,32,-32,1008,4,2127,80,2626,DD:51:1E:E1:15:D4,Thu May  5 20:14:48 2022
5,46.08,21.55,823.18,1001.5987220439132,40,-40,1000,4,2127,86,2627,DD:51:1E:E1:15:D4,Thu May  5 20:14:51 2022
5,47.33,21.54,823.18,1009.015361627364,32,-32,1008,4,2127,87,2628,DD:51:1E:E1:15:D4,Thu May  5 20:14:54 2022
5,46.98,21.55,823.18,1001.0234762481847,32,-32,1000,4,2127,87,2629,DD:51:1E:E1:15:D4,Thu May  5 20:14:57 2022
5,46.24,21.55,823.18,1009.3007480429211,40,-32,1008,4,2127,87,2630,DD:51:1E:E1:15:D4,Thu May  5 20:15:00 2022
5,45.78,21.52,823.18,1009.3007480429211,32,-40,1008,4,2127,87,2631,DD:51:1E:E1:15:D4,Thu May  5 20:15:03 2022
5,45.59,21.55,823.18,1009.015361627364,32,-32,1008,4,2127,87,2632,DD:51:1E:E1:15:D4,Thu May  5 20:15:06 2022
5,45.24,21.55,823.18,1009.015361627364,32,-32,1008,4,2127,87,2633,DD:51:1E:E1:15:D4,Thu May  5 20:15:09 2022
5,44.97,21.55,823.18,1009.3007480429211,32,-40,1008,4,2127,87,2634,DD:51:1E:E1:15:D4,Thu May  5 20:15:12 2022
5,44.83,21.55,823.18,1009.015361627364,32,-32,1008,4,2127,87,2635,DD:51:1E:E1:15:D4,Thu May  5 20:15:15 2022
5,44.79,21.5,823.18,1001.3111404553532,40,-32,1000,4,2127,87,2636,DD:51:1E:E1:15:D4,Thu May  5 20:15:18 2022
5,44.65,21.52,823.18,1009.5860537864021,40,-40,1008,4,2127,87,2637,DD:51:1E:E1:15:D4,Thu May  5 20:15:21 2022
5,44.05,21.55,823.18,1008.7933385981491,24,-32,1008,4,2127,87,2638,DD:51:1E:E1:15:D4,Thu May  5 20:15:24 2022
5,43.47,21.57,823.18,1009.3007480429211,40,-32,1008,4,2127,87,2639,DD:51:1E:E1:15:D4,Thu May  5 20:15:27 2022
5,43.06,21.56,823.18,1009.5860537864021,40,-40,1008,4,2127,87,2640,DD:51:1E:E1:15:D4,Thu May  5 20:15:30 2022
5,43.01,21.55,823.18,1009.5860537864021,40,-40,1008,4,2127,87,2641,DD:51:1E:E1:15:D4,Thu May  5 20:15:33 2022
5,43.03,21.55,823.18,1009.5860537864021,40,-40,1008,4,2127,87,2642,DD:51:1E:E1:15:D4,Thu May  5 20:15:36 2022
5,43.01,21.57,823.18,1009.3007480429211,32,-40,1008,4,2123,87,2643,DD:51:1E:E1:15:D4,Thu May  5 20:15:39 2022
5,42.97,21.55,823.18,1009.015361627364,32,-32,1008,4,2123,87,2644,DD:51:1E:E1:15:D4,Thu May  5 20:15:42 2022
5,42.88,21.52,823.18,1009.3007480429211,32,-40,1008,4,2123,87,2645,DD:51:1E:E1:15:D4,Thu May  5 20:15:45 2022
5,42.84,21.57,823.18,1017.0703023881879,24,-40,1016,4,2123,87,2646,DD:51:1E:E1:15:D4,Thu May  5 20:15:48 2022
5,42.84,21.57,823.18,1009.3007480429211,32,-40,1008,4,2123,87,2647,DD:51:1E:E1:15:D4,Thu May  5 20:15:51 2022
5,42.87,21.55,823.18,1025.2804494381037,32,-40,1024,4,2123,87,2648,DD:51:1E:E1:15:D4,Thu May  5 20:15:54 2022
5,42.87,21.58,823.18,1008.7933385981491,24,-32,1008,4,2123,87,2649,DD:51:1E:E1:15:D4,Thu May  5 20:15:57 2022
5,42.88,21.59,823.18,1009.015361627364,32,-32,1008,4,2123,87,2650,DD:51:1E:E1:15:D4,Thu May  5 20:16:00 2022
5,42.83,21.57,823.18,1009.015361627364,32,-32,1008,4,2123,87,2651,DD:51:1E:E1:15:D4,Thu May  5 20:16:03 2022
5,42.74,21.6,823.18,1009.5860537864021,40,-40,1008,4,2123,87,2652,DD:51:1E:E1:15:D4,Thu May  5 20:16:06 2022
5,43.71,21.59,823.18,1009.3007480429211,40,-32,1008,4,2123,87,2653,DD:51:1E:E1:15:D4,Thu May  5 20:16:09 2022
5,44.8,21.55,823.18,1009.3007480429211,40,-32,1008,4,2123,89,2654,DD:51:1E:E1:15:D4,Thu May  5 20:16:12 2022
5,45.1,21.57,823.18,1001.3111404553532,40,-32,1000,4,2123,89,2655,DD:51:1E:E1:15:D4,Thu May  5 20:16:15 2022
5,45.02,21.55,823.18,1009.3007480429211,40,-32,1008,4,2123,89,2656,DD:51:1E:E1:15:D4,Thu May  5 20:16:18 2022
5,46.05,21.55,823.18,1009.5860537864021,40,-40,1008,4,2123,89,2657,DD:51:1E:E1:15:D4,Thu May  5 20:16:21 2022
5,47.16,21.59,823.18,1001.5987220439132,40,-40,1000,4,2123,89,2658,DD:51:1E:E1:15:D4,Thu May  5 20:16:24 2022
5,47.09,21.59,823.18,1009.3007480429211,40,-32,1008,4,2123,89,2659,DD:51:1E:E1:15:D4,Thu May  5 20:16:27 2022
5,46.38,21.57,823.18,1009.5860537864021,40,-40,1008,4,2123,89,2660,DD:51:1E:E1:15:D4,Thu May  5 20:16:30 2022
5,45.56,21.57,823.18,1017.0073746045306,32,-32,1016,4,2123,89,2661,DD:51:1E:E1:15:D4,Thu May  5 20:16:33 2022
5,44.88,21.59,823.18,1001.3111404553532,32,-40,1000,4,2123,89,2662,DD:51:1E:E1:15:D4,Thu May  5 20:16:36 2022
5,44.41,21.55,823.18,1009.3007480429211,32,-40,1008,4,2127,89,2663,DD:51:1E:E1:15:D4,Thu May  5 20:16:39 2022
5,43.9,21.57,823.18,1009.3007480429211,32,-40,1008,4,2127,89,2664,DD:51:1E:E1:15:D4,Thu May  5 20:16:42 2022
5,43.67,21.57,823.18,1009.3007480429211,40,-32,1008,4,2127,89,2665,DD:51:1E:E1:15:D4,Thu May  5 20:16:45 2022
5,43.47,21.59,823.18,1009.5860537864021,40,-40,1008,4,2127,89,2666,DD:51:1E:E1:15:D4,Thu May  5 20:16:48 2022
5,43.22,21.57,823.18,1009.5860537864021,40,-40,1008,4,2127,89,2667,DD:51:1E:E1:15:D4,Thu May  5 20:16:51 2022
5,42.91,21.57,823.18,1009.3007480429211,40,-32,1008,4,2127,89,2668,DD:51:1E:E1:15:D4,Thu May  5 20:16:54 2022
5,42.72,21.57,823.18,1017.2905189767572,32,-40,1016,4,2127,89,2669,DD:51:1E:E1:15:D4,Thu May  5 20:16:57 2022
5,42.6,21.57,823.18,1001.3111404553532,32,-40,1000,4,2127,89,2670,DD:51:1E:E1:15:D4,Thu May  5 20:17:00 2022
5,42.72,21.56,823.18,1009.649444114144,32,-48,1008,4,2127,89,2671,DD:51:1E:E1:15:D4,Thu May  5 20:17:03 2022
5,42.68,21.55,823.18,1017.2905189767572,32,-40,1016,4,2127,89,2672,DD:51:1E:E1:15:D4,Thu May  5 20:17:06 2022
5,42.58,21.62,823.18,1009.3007480429211,32,-40,1008,4,2127,89,2673,DD:51:1E:E1:15:D4,Thu May  5 20:17:09 2022
5,43.27,21.56,823.18,1017.5735845628069,40,-40,1016,4,2127,89,2674,DD:51:1E:E1:15:D4,Thu May  5 20:17:12 2022
5,45.33,21.55,823.18,1009.3007480429211,40,-32,1008,4,2127,89,2675,DD:51:1E:E1:15:D4,Thu May  5 20:17:15 2022
5,46.52,21.53,823.18,1009.3007480429211,32,-40,1008,4,2127,89,2676,DD:51:1E:E1:15:D4,Thu May  5 20:17:18 2022
5,46.95,21.57,823.18,1001.0234762481847,32,-32,1000,4,2127,89,2677,DD:51:1E:E1:15:D4,Thu May  5 20:17:21 2022
5,46.51,21.57,823.18,1009.5860537864021,40,-40,1008,4,2127,89,2678,DD:51:1E:E1:15:D4,Thu May  5 20:17:24 2022
5,46.15,21.52,823.18,1009.015361627364,32,-32,1008,4,2127,89,2679,DD:51:1E:E1:15:D4,Thu May  5 20:17:27 2022
5,45.61,21.53,823.18,1017.5735845628069,40,-40,1016,4,2127,89,2680,DD:51:1E:E1:15:D4,Thu May  5 20:17:30 2022
5,45.13,21.55,823.18,1017.2905189767572,32,-40,1016,4,2127,89,2681,DD:51:1E:E1:15:D4,Thu May  5 20:17:33 2022
5,44.73,21.57,823.18,1009.3007480429211,32,-40,1008,4,2127,89,2682,DD:51:1E:E1:15:D4,Thu May  5 20:17:36 2022
5,44.41,21.57,823.18,1009.3007480429211,40,-32,1008,4,2127,89,2683,DD:51:1E:E1:15:D4,Thu May  5 20:17:39 2022
5,43.9,21.55,823.18,1016.7870966923214,24,-32,1016,4,2071,89,2684,DD:51:1E:E1:15:D4,Thu May  5 20:17:42 2022
5,44.8,21.53,823.18,1009.078787805987,24,-40,1008,4,2071,89,2685,DD:51:1E:E1:15:D4,Thu May  5 20:17:45 2022
5,45.91,21.57,823.18,1017.2905189767572,32,-40,1016,4,2071,89,2686,DD:51:1E:E1:15:D4,Thu May  5 20:17:48 2022
5,45.87,21.5,823.18,1009.3007480429211,32,-40,1008,4,2071,89,2687,DD:51:1E:E1:15:D4,Thu May  5 20:17:51 2022
5,45.77,21.55,823.18,1009.3007480429211,32,-40,1008,4,2071,89,2688,DD:51:1E:E1:15:D4,Thu May  5 20:17:54 2022
5,45.62,21.57,823.18,1025.561309722632,40,-40,1024,4,2071,89,2689,DD:51:1E:E1:15:D4,Thu May  5 20:17:57 2022
5,45.32,21.55,823.18,1009.3007480429211,32,-40,1008,4,2071,89,2690,DD:51:1E:E1:15:D4,Thu May  5 20:18:00 2022
5,44.85,21.57,823.18,1001.3111404553532,40,-32,1000,4,2071,89,2691,DD:51:1E:E1:15:D4,Thu May  5 20:18:03 2022
5,45.05,21.55,823.18,1009.3007480429211,32,-40,1008,4,2071,89,2692,DD:51:1E:E1:15:D4,Thu May  5 20:18:06 2022
5,45.63,21.55,823.18,1009.3007480429211,40,-32,1008,4,2071,89,2693,DD:51:1E:E1:15:D4,Thu May  5 20:18:09 2022
5,45.63,21.55,823.18,1017.2905189767572,32,-40,1016,4,2071,89,2694,DD:51:1E:E1:15:D4,Thu May  5 20:18:12 2022
5,45.15,21.55,823.18,1025.2804494381037,32,-40,1024,4,2071,89,2695,DD:51:1E:E1:15:D4,Thu May  5 20:18:15 2022
5,44.91,21.52,823.18,1017.2905189767572,32,-40,1016,4,2071,89,2696,DD:51:1E:E1:15:D4,Thu May  5 20:18:18 2022
5,44.59,21.53,823.18,1017.5735845628069,40,-40,1016,4,2071,89,2697,DD:51:1E:E1:15:D4,Thu May  5 20:18:21 2022
5,44.39,21.58,823.18,1009.3007480429211,32,-40,1008,4,2071,89,2698,DD:51:1E:E1:15:D4,Thu May  5 20:18:24 2022
5,45.12,21.55,823.18,1009.3007480429211,32,-40,1008,4,2071,89,2699,DD:51:1E:E1:15:D4,Thu May  5 20:18:27 2022
5,45.41,21.55,823.18,1009.015361627364,32,-32,1008,4,2071,89,2700,DD:51:1E:E1:15:D4,Thu May  5 20:18:30 2022
5,45.17,21.57,823.18,1009.5860537864021,40,-40,1008,4,2071,89,2701,DD:51:1E:E1:15:D4,Thu May  5 20:18:33 2022
5,44.94,21.55,823.18,1001.3111404553532,40,-32,1000,4,2071,89,2702,DD:51:1E:E1:15:D4,Thu May  5 20:18:36 2022
5,44.69,21.56,823.18,1001.5987220439132,40,-40,1000,4,2071,89,2703,DD:51:1E:E1:15:D4,Thu May  5 20:18:39 2022
5,44.57,21.57,823.18,1001.5987220439132,40,-40,1000,4,2123,89,2704,DD:51:1E:E1:15:D4,Thu May  5 20:18:42 2022
5,44.41,21.55,823.18,1009.5860537864021,40,-40,1008,4,2123,89,2705,DD:51:1E:E1:15:D4,Thu May  5 20:18:45 2022
5,44.31,21.53,823.18,1009.3007480429211,32,-40,1008,4,2123,89,2706,DD:51:1E:E1:15:D4,Thu May  5 20:18:48 2022
5,44.83,21.55,823.18,1009.5860537864021,40,-40,1008,4,2123,89,2707,DD:51:1E:E1:15:D4,Thu May  5 20:18:51 2022
5,45.29,21.55,823.18,1009.015361627364,32,-32,1008,4,2123,89,2708,DD:51:1E:E1:15:D4,Thu May  5 20:18:54 2022
5,45.05,21.54,823.18,1017.2905189767572,32,-40,1016,4,2123,89,2709,DD:51:1E:E1:15:D4,Thu May  5 20:18:57 2022
5,44.8,21.55,823.18,1009.3007480429211,32,-40,1008,4,2123,89,2710,DD:51:1E:E1:15:D4,Thu May  5 20:19:00 2022
5,44.65,21.52,823.18,1009.5860537864021,40,-40,1008,4,2123,89,2711,DD:51:1E:E1:15:D4,Thu May  5 20:19:03 2022
5,44.33,21.55,823.18,1009.5860537864021,40,-40,1008,4,2123,89,2712,DD:51:1E:E1:15:D4,Thu May  5 20:19:06 2022
5,44.07,21.52,823.18,1009.015361627364,32,-32,1008,4,2123,89,2713,DD:51:1E:E1:15:D4,Thu May  5 20:19:09 2022
5,43.99,21.54,823.18,1009.5860537864021,40,-40,1008,4,2123,89,2714,DD:51:1E:E1:15:D4,Thu May  5 20:19:12 2022
5,43.76,21.55,823.18,1009.5860537864021,40,-40,1008,4,2123,89,2715,DD:51:1E:E1:15:D4,Thu May  5 20:19:15 2022
5,43.6,21.55,823.18,1009.015361627364,32,-32,1008,4,2123,89,2716,DD:51:1E:E1:15:D4,Thu May  5 20:19:18 2022
5,43.33,21.55,823.18,1001.5987220439132,40,-40,1000,4,2123,89,2717,DD:51:1E:E1:15:D4,Thu May  5 20:19:21 2022
5,43.06,21.56,823.18,1001.3111404553532,40,-32,1000,4,2123,89,2718,DD:51:1E:E1:15:D4,Thu May  5 20:19:24 2022
5,44.42,21.57,823.18,1009.5860537864021,40,-40,1008,4,2123,89,2719,DD:51:1E:E1:15:D4,Thu May  5 20:19:27 2022
5,45.64,21.52,823.18,1009.015361627364,32,-32,1008,4,2123,89,2720,DD:51:1E:E1:15:D4,Thu May  5 20:19:30 2022
5,46.15,21.5,823.18,1009.3007480429211,32,-40,1008,4,2123,89,2721,DD:51:1E:E1:15:D4,Thu May  5 20:19:33 2022
5,46.37,21.56,823.18,1009.3007480429211,32,-40,1008,4,2123,89,2722,DD:51:1E:E1:15:D4,Thu May  5 20:19:36 2022
5,46.24,21.5,823.18,1008.7933385981491,24,-32,1008,4,2123,89,2723,DD:51:1E:E1:15:D4,Thu May  5 20:19:39 2022
5,45.76,21.57,823.18,1017.5735845628069,40,-40,1016,4,2120,89,2724,DD:51:1E:E1:15:D4,Thu May  5 20:19:42 2022
5,45.22,21.53,823.18,1009.3007480429211,32,-40,1008,4,2120,89,2725,DD:51:1E:E1:15:D4,Thu May  5 20:19:45 2022
5,44.62,21.52,823.18,1009.015361627364,32,-32,1008,4,2120,89,2726,DD:51:1E:E1:15:D4,Thu May  5 20:19:48 2022
5,44.03,21.53,823.18,1017.0073746045306,32,-32,1016,4,2120,89,2727,DD:51:1E:E1:15:D4,Thu May  5 20:19:51 2022
5,43.59,21.56,823.18,1017.0073746045306,32,-32,1016,4,2120,89,2728,DD:51:1E:E1:15:D4,Thu May  5 20:19:54 2022
5,43.38,21.55,823.18,1009.5860537864021,40,-40,1008,4,2120,89,2729,DD:51:1E:E1:15:D4,Thu May  5 20:19:57 2022
5,43.17,21.57,823.18,1009.078787805987,24,-40,1008,4,2120,89,2730,DD:51:1E:E1:15:D4,Thu May  5 20:20:00 2022
5,42.93,21.57,823.18,1009.5860537864021,40,-40,1008,4,2120,89,2731,DD:51:1E:E1:15:D4,Thu May  5 20:20:03 2022
5,42.77,21.53,823.18,1009.3007480429211,32,-40,1008,4,2120,89,2732,DD:51:1E:E1:15:D4,Thu May  5 20:20:06 2022
5,42.66,21.58,823.18,1017.2905189767572,32,-40,1016,4,2120,89,2733,DD:51:1E:E1:15:D4,Thu May  5 20:20:09 2022
5,42.6,21.57,823.18,1009.5860537864021,40,-40,1008,4,2120,89,2734,DD:51:1E:E1:15:D4,Thu May  5 20:20:12 2022
5,42.55,21.57,823.18,1009.3007480429211,32,-40,1008,4,2120,89,2735,DD:51:1E:E1:15:D4,Thu May  5 20:20:15 2022
5,42.51,21.57,823.18,1017.5735845628069,40,-40,1016,4,2120,89,2736,DD:51:1E:E1:15:D4,Thu May  5 20:20:18 2022
5,42.39,21.57,823.18,1009.3007480429211,40,-32,1008,4,2120,89,2737,DD:51:1E:E1:15:D4,Thu May  5 20:20:21 2022
5,42.31,21.55,823.18,1009.5860537864021,40,-40,1008,4,2120,89,2738,DD:51:1E:E1:15:D4,Thu May  5 20:20:24 2022
5,42.24,21.57,823.18,1009.015361627364,32,-32,1008,4,2120,89,2739,DD:51:1E:E1:15:D4,Thu May  5 20:20:27 2022
5,42.25,21.6,823.18,1017.0073746045306,32,-32,1016,4,2120,89,2740,DD:51:1E:E1:15:D4,Thu May  5 20:20:30 2022
5,42.26,21.59,823.18,1009.3007480429211,32,-40,1008,4,2120,89,2741,DD:51:1E:E1:15:D4,Thu May  5 20:20:33 2022
5,42.21,21.57,823.18,1009.3007480429211,32,-40,1008,4,2120,89,2742,DD:51:1E:E1:15:D4,Thu May  5 20:20:36 2022
5,42.15,21.56,823.18,1009.3007480429211,40,-32,1008,4,2120,89,2743,DD:51:1E:E1:15:D4,Thu May  5 20:20:39 2022
5,42.16,21.58,823.18,1009.3007480429211,40,-32,1008,4,2095,89,2744,DD:51:1E:E1:15:D4,Thu May  5 20:20:42 2022
5,42.09,21.59,823.18,1009.3007480429211,32,-40,1008,4,2095,89,2745,DD:51:1E:E1:15:D4,Thu May  5 20:20:45 2022
5,42.05,21.59,823.18,1009.3007480429211,40,-32,1008,4,2095,89,2746,DD:51:1E:E1:15:D4,Thu May  5 20:20:48 2022
5,42.04,21.59,823.18,1009.3007480429211,40,-32,1008,4,2095,89,2747,DD:51:1E:E1:15:D4,Thu May  5 20:20:51 2022
5,42.08,21.57,823.18,1009.5860537864021,40,-40,1008,4,2095,89,2748,DD:51:1E:E1:15:D4,Thu May  5 20:20:54 2022
5,42.13,21.6,823.18,1009.5860537864021,40,-40,1008,4,2095,89,2749,DD:51:1E:E1:15:D4,Thu May  5 20:20:57 2022
5,42.17,21.56,823.18,1017.2905189767572,32,-40,1016,4,2095,89,2750,DD:51:1E:E1:15:D4,Thu May  5 20:21:00 2022
5,42.23,21.57,823.18,1009.5860537864021,40,-40,1008,4,2095,89,2751,DD:51:1E:E1:15:D4,Thu May  5 20:21:03 2022
5,42.17,21.59,823.18,1009.3007480429211,32,-40,1008,4,2095,89,2752,DD:51:1E:E1:15:D4,Thu May  5 20:21:06 2022
5,42.17,21.6,823.18,1017.2905189767572,40,-32,1016,4,2095,89,2753,DD:51:1E:E1:15:D4,Thu May  5 20:21:09 2022
5,42.03,21.62,823.18,1017.5735845628069,40,-40,1016,4,2095,89,2754,DD:51:1E:E1:15:D4,Thu May  5 20:21:12 2022
5,42.02,21.59,823.18,1009.3007480429211,32,-40,1008,4,2095,89,2755,DD:51:1E:E1:15:D4,Thu May  5 20:21:15 2022
5,42.01,21.57,823.18,1017.0073746045306,32,-32,1016,4,2095,89,2756,DD:51:1E:E1:15:D4,Thu May  5 20:21:18 2022
5,41.97,21.62,823.18,1009.3007480429211,40,-32,1008,4,2095,89,2757,DD:51:1E:E1:15:D4,Thu May  5 20:21:21 2022
5,41.9,21.59,823.18,1009.015361627364,32,-32,1008,4,2095,89,2758,DD:51:1E:E1:15:D4,Thu May  5 20:21:24 2022
5,41.87,21.59,823.18,1009.3007480429211,40,-32,1008,4,2095,89,2759,DD:51:1E:E1:15:D4,Thu May  5 20:21:27 2022
5,41.85,21.59,823.18,1009.3007480429211,32,-40,1008,4,2095,89,2760,DD:51:1E:E1:15:D4,Thu May  5 20:21:30 2022
5,41.81,21.61,823.18,1001.0234762481847,32,-32,1000,4,2095,89,2761,DD:51:1E:E1:15:D4,Thu May  5 20:21:33 2022
5,41.76,21.61,823.18,1009.3007480429211,32,-40,1008,4,2095,89,2762,DD:51:1E:E1:15:D4,Thu May  5 20:21:36 2022
5,41.82,21.61,823.18,1017.0703023881879,24,-40,1016,4,2095,89,2763,DD:51:1E:E1:15:D4,Thu May  5 20:21:39 2022
5,42.88,21.6,823.18,1009.3007480429211,32,-40,1008,4,2123,89,2764,DD:51:1E:E1:15:D4,Thu May  5 20:21:42 2022
5,45.29,21.59,823.18,1009.5860537864021,40,-40,1008,4,2123,89,2765,DD:51:1E:E1:15:D4,Thu May  5 20:21:45 2022
5,46.35,21.57,823.18,1009.015361627364,32,-32,1008,4,2123,89,2766,DD:51:1E:E1:15:D4,Thu May  5 20:21:48 2022
5,47.42,21.59,823.18,1009.015361627364,32,-32,1008,4,2123,89,2767,DD:51:1E:E1:15:D4,Thu May  5 20:21:51 2022
5,47.36,21.58,823.18,1001.3111404553532,32,-40,1000,4,2123,89,2768,DD:51:1E:E1:15:D4,Thu May  5 20:21:54 2022
5,47.47,21.57,823.18,1009.3007480429211,40,-32,1008,4,2123,89,2769,DD:51:1E:E1:15:D4,Thu May  5 20:21:57 2022
5,47.48,21.59,823.18,1009.3007480429211,40,-32,1008,4,2123,89,2770,DD:51:1E:E1:15:D4,Thu May  5 20:22:00 2022
5,47.13,21.57,823.18,1009.3007480429211,32,-40,1008,4,2123,89,2771,DD:51:1E:E1:15:D4,Thu May  5 20:22:03 2022
5,46.18,21.59,823.18,1009.015361627364,32,-32,1008,4,2123,89,2772,DD:51:1E:E1:15:D4,Thu May  5 20:22:06 2022
5,45.24,21.59,823.18,1009.3007480429211,32,-40,1008,4,2123,89,2773,DD:51:1E:E1:15:D4,Thu May  5 20:22:09 2022
5,44.33,21.57,823.18,1009.3007480429211,40,-32,1008,4,2123,89,2774,DD:51:1E:E1:15:D4,Thu May  5 20:22:12 2022
5,43.62,21.57,823.18,1009.3007480429211,32,-40,1008,4,2123,89,2775,DD:51:1E:E1:15:D4,Thu May  5 20:22:15 2022
5,43.09,21.59,823.18,1017.2905189767572,32,-40,1016,4,2123,89,2776,DD:51:1E:E1:15:D4,Thu May  5 20:22:18 2022
5,42.74,21.59,823.18,1001.3111404553532,40,-32,1000,4,2123,89,2777,DD:51:1E:E1:15:D4,Thu May  5 20:22:21 2022
5,42.58,21.58,823.18,1009.3007480429211,32,-40,1008,4,2123,89,2778,DD:51:1E:E1:15:D4,Thu May  5 20:22:24 2022
5,42.52,21.57,823.18,1008.7933385981491,24,-32,1008,4,2123,89,2779,DD:51:1E:E1:15:D4,Thu May  5 20:22:27 2022
5,42.48,21.57,823.18,1009.3007480429211,32,-40,1008,4,2123,89,2780,DD:51:1E:E1:15:D4,Thu May  5 20:22:30 2022
5,42.47,21.62,823.18,1009.3007480429211,32,-40,1008,4,2123,89,2781,DD:51:1E:E1:15:D4,Thu May  5 20:22:33 2022
5,42.45,21.59,823.18,1001.5987220439132,40,-40,1000,4,2123,89,2782,DD:51:1E:E1:15:D4,Thu May  5 20:22:36 2022
5,42.43,21.57,823.18,1008.7933385981491,24,-32,1008,4,2123,89,2783,DD:51:1E:E1:15:D4,Thu May  5 20:22:39 2022
5,42.41,21.61,823.18,1009.5860537864021,40,-40,1008,4,2123,89,2784,DD:51:1E:E1:15:D4,Thu May  5 20:22:42 2022
5,42.39,21.59,823.18,1009.3007480429211,32,-40,1008,4,1941,89,2785,DD:51:1E:E1:15:D4,Thu May  5 20:22:45 2022
5,42.39,21.6,823.18,1009.015361627364,32,-32,1008,4,1941,89,2786,DD:51:1E:E1:15:D4,Thu May  5 20:22:48 2022
5,42.33,21.59,823.18,1001.5987220439132,40,-40,1000,4,1941,89,2787,DD:51:1E:E1:15:D4,Thu May  5 20:22:51 2022
5,42.25,21.59,823.18,1009.3007480429211,32,-40,1008,4,1941,89,2788,DD:51:1E:E1:15:D4,Thu May  5 20:22:54 2022
5,42.23,21.61,823.18,1017.2905189767572,32,-40,1016,4,1941,89,2789,DD:51:1E:E1:15:D4,Thu May  5 20:22:57 2022
5,42.16,21.6,823.18,1009.3007480429211,32,-40,1008,4,1941,89,2790,DD:51:1E:E1:15:D4,Thu May  5 20:23:00 2022
5,42.12,21.61,823.18,1009.015361627364,32,-32,1008,4,1941,89,2791,DD:51:1E:E1:15:D4,Thu May  5 20:23:03 2022
5,42.13,21.64,823.18,1001.3111404553532,32,-40,1000,4,1941,89,2792,DD:51:1E:E1:15:D4,Thu May  5 20:23:06 2022
5,42.3,21.59,823.18,1009.3007480429211,40,-32,1008,4,1941,89,2793,DD:51:1E:E1:15:D4,Thu May  5 20:23:09 2022
5,42.37,21.6,823.18,1001.3111404553532,40,-32,1000,4,1941,89,2794,DD:51:1E:E1:15:D4,Thu May  5 20:23:12 2022
5,42.48,21.59,823.18,1017.2905189767572,32,-40,1016,4,1941,89,2795,DD:51:1E:E1:15:D4,Thu May  5 20:23:15 2022
5,42.35,21.62,823.18,1017.2905189767572,40,-32,1016,4,1941,89,2796,DD:51:1E:E1:15:D4,Thu May  5 20:23:18 2022
5,42.26,21.58,823.18,1017.0073746045306,32,-32,1016,4,1941,89,2797,DD:51:1E:E1:15:D4,Thu May  5 20:23:21 2022
5,42.15,21.6,823.18,1017.2905189767572,40,-32,1016,4,1941,89,2798,DD:51:1E:E1:15:D4,Thu May  5 20:23:24 2022
5,42.05,21.59,823.18,1009.015361627364,32,-32,1008,4,1941,89,2799,DD:51:1E:E1:15:D4,Thu May  5 20:23:27 2022
5,42.07,21.62,823.18,1001.5987220439132,40,-40,1000,4,1941,89,2800,DD:51:1E:E1:15:D4,Thu May  5 20:23:30 2022
5,42.18,21.6,823.18,1017.5735845628069,40,-40,1016,4,1941,89,2801,DD:51:1E:E1:15:D4,Thu May  5 20:23:33 2022
5,42.21,21.61,823.18,1017.5735845628069,40,-40,1016,4,1941,89,2802,DD:51:1E:E1:15:D4,Thu May  5 20:23:36 2022
5,42.13,21.61,823.18,1001.3111404553532,32,-40,1000,4,1941,89,2803,DD:51:1E:E1:15:D4,Thu May  5 20:23:39 2022
5,41.98,21.62,823.18,1009.3007480429211,40,-32,1008,4,1941,89,2804,DD:51:1E:E1:15:D4,Thu May  5 20:23:42 2022
5,41.8,21.61,823.18,1025.561309722632,40,-40,1024,4,1870,89,2805,DD:51:1E:E1:15:D4,Thu May  5 20:23:45 2022
5,41.62,21.61,823.18,1009.3007480429211,32,-40,1008,4,1870,89,2806,DD:51:1E:E1:15:D4,Thu May  5 20:23:48 2022
5,41.61,21.61,823.18,1009.3007480429211,40,-32,1008,4,1870,89,2807,DD:51:1E:E1:15:D4,Thu May  5 20:23:51 2022
5,41.61,21.59,823.18,1017.0073746045306,32,-32,1016,4,1870,89,2808,DD:51:1E:E1:15:D4,Thu May  5 20:23:54 2022
5,41.62,21.59,823.18,1009.015361627364,32,-32,1008,4,1870,89,2809,DD:51:1E:E1:15:D4,Thu May  5 20:23:57 2022
5,41.73,21.61,823.18,1017.2905189767572,32,-40,1016,4,1870,89,2810,DD:51:1E:E1:15:D4,Thu May  5 20:24:00 2022
5,41.83,21.59,823.18,1001.3111404553532,32,-40,1000,4,1870,89,2811,DD:51:1E:E1:15:D4,Thu May  5 20:24:03 2022
5,41.91,21.61,823.18,1009.3007480429211,40,-32,1008,4,1870,89,2812,DD:51:1E:E1:15:D4,Thu May  5 20:24:06 2022
